CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,ChurnStatus,Country,SpenderType
17704,169,2,729.99,239,364.995,1,United Kingdom,Mid Spender
17705,3,9,1511.72,927,167.9688888888889,0,United Kingdom,High Spender
17706,4,17,6826.93,3148,401.58411764705886,0,United Kingdom,High Spender
17707,185,2,50.400000000000006,24,25.200000000000003,1,United Kingdom,Low Spender
17708,188,2,254.82999999999998,89,127.41499999999999,1,United Kingdom,Low Spender
17709,170,1,58.25,13,58.25,1,United Kingdom,Low Spender
17711,11,2,369.8,244,184.9,0,United Kingdom,Mid Spender
17712,45,1,403.21,209,403.21,0,United Kingdom,Mid Spender
17714,321,1,153.0,92,153.0,1,United Kingdom,Low Spender
17716,29,10,4455.29,2678,445.529,0,United Kingdom,High Spender
17718,232,1,113.85,81,113.85,1,United Kingdom,Low Spender
17719,38,15,3669.72,1570,244.648,0,United Kingdom,High Spender
17720,26,4,860.54,416,215.135,0,United Kingdom,High Spender
17722,96,4,1560.26,1121,390.065,1,United Kingdom,High Spender
17723,173,2,163.9,42,81.95,1,United Kingdom,Low Spender
17724,71,3,820.2,276,273.40000000000003,0,United Kingdom,High Spender
17725,16,11,2946.2799999999997,2014,267.84363636363634,0,United Kingdom,High Spender
17727,15,1,923.35,630,923.35,0,United Kingdom,High Spender
17728,4,3,2549.93,1345,849.9766666666666,0,United Kingdom,High Spender
17730,3,13,3979.48,2626,306.11384615384617,0,United Kingdom,High Spender
17731,79,4,871.06,462,217.765,0,United Kingdom,High Spender
17732,373,1,222.52,84,222.52,1,United Kingdom,Low Spender
17733,39,2,471.63,361,235.815,0,United Kingdom,Mid Spender
17734,54,3,567.91,361,189.3033333333333,0,United Kingdom,Mid Spender
17735,2,19,12077.380000000001,7645,635.6515789473684,0,United Kingdom,High Spender
17736,9,2,215.59,225,107.795,0,United Kingdom,Low Spender
17737,9,2,137.64000000000001,72,68.82000000000001,0,United Kingdom,Low Spender
17738,19,4,1351.81,859,337.9525,0,United Kingdom,High Spender
17739,12,7,2131.35,463,304.4785714285714,0,United Kingdom,High Spender
17742,113,2,200.86,78,100.43,1,United Kingdom,Low Spender
17744,4,6,1613.26,1726,268.87666666666667,0,United Kingdom,High Spender
17746,240,1,74.8,26,74.8,1,United Kingdom,Low Spender
17747,113,1,71.4,12,71.4,1,United Kingdom,Low Spender
17749,178,2,478.95,255,239.475,1,United Kingdom,Mid Spender
17750,5,9,1109.66,2216,123.29555555555557,0,United Kingdom,High Spender
17754,1,5,982.55,1092,196.51,0,United Kingdom,High Spender
17757,1,30,4300.25,2587,143.34166666666667,0,United Kingdom,High Spender
17758,19,8,3081.55,2017,385.19375,0,United Kingdom,High Spender
17759,17,3,665.46,452,221.82000000000002,0,United Kingdom,Mid Spender
17760,22,2,218.25,130,109.125,0,United Kingdom,Low Spender
17761,33,1,285.64,160,285.64,0,United Kingdom,Mid Spender
17763,263,1,15.0,12,15.0,1,United Kingdom,Low Spender
17764,51,2,679.35,341,339.675,0,United Kingdom,Mid Spender
17765,159,3,259.58,131,86.52666666666666,1,United Kingdom,Low Spender
17767,15,1,262.95,127,262.95,0,United Kingdom,Low Spender
17768,8,3,1360.91,807,453.6366666666667,0,United Kingdom,High Spender
17769,13,10,3271.08,1647,327.108,0,United Kingdom,High Spender
17770,199,3,286.57,188,95.52333333333333,1,United Kingdom,Mid Spender
17771,57,2,213.71,283,106.855,0,United Kingdom,Low Spender
17772,11,2,125.0,51,62.5,0,United Kingdom,Low Spender
17774,97,4,985.74,406,246.435,1,United Kingdom,High Spender
17775,255,1,56.4,72,56.4,1,United Kingdom,Low Spender
17777,25,3,629.11,499,209.70333333333335,0,United Kingdom,Mid Spender
17779,21,3,494.86,343,164.95333333333335,0,United Kingdom,Mid Spender
17781,159,1,62.17,23,62.17,1,United Kingdom,Low Spender
17783,72,2,274.97,353,137.485,0,United Kingdom,Low Spender
17785,53,1,123.44,66,123.44,0,United Kingdom,Low Spender
17786,85,2,226.78,156,113.39,0,United Kingdom,Low Spender
17787,153,4,1630.29,834,407.5725,1,United Kingdom,High Spender
17788,130,1,8.2,2,8.2,1,United Kingdom,Low Spender
17789,281,1,191.65,71,191.65,1,United Kingdom,Low Spender
17790,27,14,1652.25,769,118.01785714285714,0,United Kingdom,High Spender
17791,30,1,106.1,46,106.1,0,United Kingdom,Low Spender
17793,25,1,162.37,75,162.37,0,United Kingdom,Low Spender
17795,180,2,311.48,232,155.74,1,United Kingdom,Mid Spender
17796,40,4,578.05,164,144.5125,0,United Kingdom,Mid Spender
17797,22,3,644.63,484,214.87666666666667,0,United Kingdom,Mid Spender
17799,22,10,2534.95,1623,253.49499999999998,0,United Kingdom,High Spender
17800,37,9,952.36,534,105.81777777777778,0,United Kingdom,High Spender
17802,82,3,1145.07,635,381.69,0,United Kingdom,High Spender
17805,74,1,211.83,70,211.83,0,United Kingdom,Low Spender
17806,11,1,445.11,556,445.11,0,United Kingdom,Mid Spender
17809,16,4,729.45,305,182.3625,0,United Kingdom,Mid Spender
17811,4,39,5601.38,2820,143.62512820512822,0,United Kingdom,High Spender
17812,13,4,547.26,317,136.815,0,United Kingdom,Mid Spender
17813,14,5,1156.17,672,231.234,0,United Kingdom,High Spender
17816,37,4,36.56,30,9.14,0,United Kingdom,Low Spender
17817,4,2,114.43,60,57.215,0,United Kingdom,Low Spender
17819,72,6,676.81,325,112.80166666666666,0,United Kingdom,Mid Spender
17824,51,1,235.84,232,235.84,0,United Kingdom,Low Spender
17827,5,5,1751.3600000000001,1059,350.27200000000005,0,United Kingdom,High Spender
17828,23,4,902.02,544,225.505,0,Malta,High Spender
17829,299,1,765.34,350,765.34,1,United Arab Emirates,Mid Spender
17830,2,3,200.75,69,66.91666666666667,0,United Kingdom,Low Spender
17831,33,1,35.400000000000006,12,35.400000000000006,0,United Kingdom,Low Spender
17832,50,1,148.53,172,148.53,0,United Kingdom,Low Spender
17835,3,3,279.54,222,93.18,0,United Kingdom,Mid Spender
17836,47,1,110.21000000000001,88,110.21000000000001,0,United Kingdom,Low Spender
17837,42,8,1086.58,466,135.8225,0,United Kingdom,High Spender
17838,27,5,1812.06,1112,362.412,0,United Kingdom,High Spender
17839,42,1,318.15,257,318.15,0,United Kingdom,Mid Spender
17841,2,123,32224.59,19519,261.98853658536586,0,United Kingdom,High Spender
17843,303,1,178.63,110,178.63,1,United Kingdom,Low Spender
17844,107,1,51.559999999999995,52,51.559999999999995,1,Canada,Low Spender
17848,148,6,331.02,224,55.169999999999995,1,United Kingdom,Mid Spender
17849,264,3,64.60000000000001,22,21.533333333333335,1,United Kingdom,Low Spender
17850,372,34,4462.16,1674,131.24,1,United Kingdom,High Spender
17852,12,2,114.34,53,57.17,0,United Kingdom,Low Spender
17854,185,2,120.01,69,60.005,1,United Kingdom,Low Spender
17855,373,1,199.02,196,199.02,1,United Kingdom,Low Spender
17856,233,2,131.0,56,65.5,1,United Kingdom,Low Spender
17857,358,1,5.5,10,5.5,1,United Kingdom,Low Spender
17858,6,9,2056.11,601,228.45666666666668,0,United Kingdom,High Spender
17859,305,1,118.52000000000001,66,118.52000000000001,1,United Kingdom,Low Spender
17860,369,1,194.65,89,194.65,1,United Kingdom,Low Spender
17861,3,8,1606.44,1622,200.805,0,United Kingdom,High Spender
17862,324,1,260.0,92,260.0,1,United Kingdom,Low Spender
17863,59,6,2891.44,2362,481.9066666666667,0,United Kingdom,High Spender
17864,13,3,495.75,543,165.25,0,United Kingdom,Mid Spender
17865,31,18,6390.820000000001,3981,355.0455555555556,0,United Kingdom,High Spender
17866,143,1,170.8,63,170.8,1,United Kingdom,Low Spender
17867,30,3,201.54000000000002,137,67.18,0,United Kingdom,Low Spender
17869,107,5,275.03,100,55.00599999999999,1,United Kingdom,Low Spender
17870,2,11,1296.07,1077,117.82454545454544,0,United Kingdom,High Spender
17871,205,1,131.42000000000002,86,131.42000000000002,1,United Kingdom,Low Spender
17873,80,5,1073.26,638,214.652,0,United Kingdom,High Spender
17874,185,6,527.07,172,87.84500000000001,1,United Kingdom,Mid Spender
17877,170,1,158.01,90,158.01,1,United Kingdom,Low Spender
17878,44,1,244.83,175,244.83,0,United Kingdom,Low Spender
17879,174,1,154.67,42,154.67,1,United Kingdom,Low Spender
17880,365,1,387.82,272,387.82,1,United Kingdom,Mid Spender
17881,304,1,133.35000000000002,32,133.35000000000002,1,United Kingdom,Low Spender
17883,3,4,493.34,358,123.335,0,United Kingdom,Mid Spender
17884,4,4,537.22,395,134.305,0,United Kingdom,Mid Spender
17885,12,1,139.59,108,139.59,0,United Kingdom,Low Spender
17886,32,3,468.23,290,156.07666666666668,0,United Kingdom,Mid Spender
17887,129,1,47.05,25,47.05,1,United Kingdom,Low Spender
17888,60,6,392.42,379,65.40333333333334,0,United Kingdom,Mid Spender
17889,212,2,159.92,72,79.96,1,United Kingdom,Low Spender
17890,323,2,508.57,360,254.285,1,United Kingdom,Mid Spender
17891,162,1,203.85999999999999,393,203.85999999999999,1,United Kingdom,Low Spender
17892,57,2,121.1,70,60.55,0,United Kingdom,Low Spender
17893,225,1,66.31,97,66.31,1,United Kingdom,Low Spender
17894,72,8,904.91,383,113.11375,0,United Kingdom,High Spender
17895,44,1,80.36,90,80.36,0,United Kingdom,Low Spender
17897,173,3,380.56,211,126.85333333333334,1,United Kingdom,Mid Spender
17898,85,2,138.14,142,69.07,0,United Kingdom,Low Spender
17899,159,1,94.34,95,94.34,1,United Kingdom,Low Spender
17900,190,2,97.19999999999999,72,48.599999999999994,1,United Kingdom,Low Spender
17901,29,1,41.78,18,41.78,0,United Kingdom,Low Spender
17904,21,1,91.62,50,91.62,0,United Kingdom,Low Spender
17905,157,3,338.59000000000003,177,112.86333333333334,1,United Kingdom,Mid Spender
17906,247,1,55.95,25,55.95,1,United Kingdom,Low Spender
17908,374,1,218.2,140,218.2,1,United Kingdom,Low Spender
17911,9,1,294.35,182,294.35,0,United Kingdom,Mid Spender
17912,310,5,194.18,125,38.836,1,United Kingdom,Low Spender
17913,59,2,339.39,198,169.695,0,United Kingdom,Mid Spender
17914,4,1,230.68,271,230.68,0,United Kingdom,Low Spender
17917,45,3,318.08,183,106.02666666666666,0,United Kingdom,Mid Spender
17919,88,1,615.48,276,615.48,0,United Kingdom,Mid Spender
17920,4,17,3387.52,2072,199.26588235294116,0,United Kingdom,High Spender
17921,64,4,769.38,419,192.345,0,United Kingdom,Mid Spender
17924,12,4,703.38,222,175.845,0,United Kingdom,Mid Spender
17926,133,2,309.23,160,154.615,1,United Kingdom,Mid Spender
17928,45,2,155.56,66,77.78,0,United Kingdom,Low Spender
17929,309,1,196.20000000000002,36,196.20000000000002,1,United Kingdom,Low Spender
17930,36,5,707.4,550,141.48,0,United Kingdom,Mid Spender
17931,134,2,255.0,127,127.5,1,United Kingdom,Low Spender
17932,29,3,1188.92,774,396.3066666666667,0,United Kingdom,High Spender
17934,59,1,307.68,148,307.68,0,United Kingdom,Mid Spender
17935,138,2,137.29,81,68.645,1,United Kingdom,Low Spender
17936,5,1,327.53,251,327.53,0,United Kingdom,Mid Spender
17937,9,4,172.5,78,43.125,0,United Kingdom,Low Spender
17939,160,1,99.14,40,99.14,1,United Kingdom,Low Spender
17942,8,1,1.9,2,1.9,0,United Kingdom,Low Spender
17946,233,2,79.78,71,39.89,1,United Kingdom,Low Spender
17947,37,1,136.68,136,136.68,0,United Kingdom,Low Spender
17949,8,4,258.29999999999995,87,64.57499999999999,0,United Kingdom,Low Spender
17950,72,3,365.15,316,121.71666666666665,0,United Kingdom,Mid Spender
17951,40,3,208.38000000000002,162,69.46000000000001,0,United Kingdom,Low Spender
17954,5,11,2017.57,1582,183.41545454545454,0,United Kingdom,High Spender
17955,220,2,55.599999999999994,40,27.799999999999997,1,United Kingdom,Low Spender
17957,66,1,96.25,185,96.25,0,United Kingdom,Low Spender
17958,117,1,136.16,50,136.16,1,United Kingdom,Low Spender
17960,171,1,73.78,41,73.78,1,United Kingdom,Low Spender
17961,21,37,858.24,528,23.195675675675677,0,United Kingdom,High Spender
17962,142,1,82.02,90,82.02,1,United Kingdom,Low Spender
17964,32,2,326.25,235,163.125,0,United Kingdom,Mid Spender
17965,38,14,2060.67,1402,147.19071428571428,0,United Kingdom,High Spender
17966,151,2,155.43,193,77.715,1,United Kingdom,Low Spender
17967,372,1,84.42,70,84.42,1,United Kingdom,Low Spender
17968,374,1,257.15,150,257.15,1,United Kingdom,Low Spender
17969,166,2,63.45,26,31.725,1,United Kingdom,Low Spender
17970,211,1,279.33,191,279.33,1,United Kingdom,Mid Spender
17972,242,1,96.54,33,96.54,1,United Kingdom,Low Spender
17973,52,1,299.48,124,299.48,0,United Kingdom,Mid Spender
17974,25,3,651.1,459,217.03333333333333,0,United Kingdom,Mid Spender
17975,15,13,3822.5,1417,294.03846153846155,0,United Kingdom,High Spender
17976,372,1,282.64,89,282.64,1,United Kingdom,Mid Spender
17977,29,1,95.29,131,95.29,0,United Kingdom,Low Spender
17978,365,1,129.5,65,129.5,1,United Kingdom,Low Spender
17979,36,4,576.43,313,144.1075,0,United Kingdom,Mid Spender
17980,166,3,228.15,105,76.05,1,United Kingdom,Low Spender
17984,145,1,131.68,96,131.68,1,United Kingdom,Low Spender
17985,22,1,571.35,137,571.35,0,United Kingdom,Mid Spender
17986,56,1,20.8,10,20.8,0,United Kingdom,Low Spender
17987,185,1,123.92999999999999,141,123.92999999999999,1,United Kingdom,Low Spender
17988,12,7,99.92,36,14.274285714285714,0,United Kingdom,Low Spender
17990,237,3,585.84,378,195.28,1,United Kingdom,Mid Spender
17991,225,2,67.85,23,33.925,1,United Kingdom,Low Spender
17994,122,4,545.83,385,136.4575,1,United Kingdom,Mid Spender
17995,282,1,23.6,8,23.6,1,United Kingdom,Low Spender
17997,74,8,1264.1,1335,158.0125,0,United Kingdom,High Spender
17999,37,2,334.79,215,167.395,0,United Kingdom,Mid Spender
18001,12,2,272.93,205,136.465,0,United Kingdom,Low Spender
18004,362,1,112.37,70,112.37,1,United Kingdom,Low Spender
18005,4,2,163.02,81,81.51,0,United Kingdom,Low Spender
18006,23,1,251.53000000000003,89,251.53000000000003,0,United Kingdom,Low Spender
18008,70,4,71.53,57,17.8825,0,United Kingdom,Low Spender
18009,235,1,182.29,119,182.29,1,United Kingdom,Low Spender
18010,257,1,61.6,48,61.6,1,United Kingdom,Low Spender
18011,373,1,92.84,70,92.84,1,United Kingdom,Low Spender
18013,155,2,129.81,153,64.905,1,United Kingdom,Low Spender
18014,28,1,146.32,64,146.32,0,United Kingdom,Low Spender
18015,4,1,120.03,157,120.03,0,United Kingdom,Low Spender
18016,32,5,949.6,540,189.92000000000002,0,United Kingdom,High Spender
18018,108,2,53.589999999999996,50,26.794999999999998,1,United Kingdom,Low Spender
18019,52,1,28.5,6,28.5,0,United Kingdom,Low Spender
18022,36,1,542.25,482,542.25,0,United Kingdom,Mid Spender
18024,153,1,67.63,37,67.63,1,United Kingdom,Low Spender
18027,99,1,115.31,78,115.31,1,United Kingdom,Low Spender
18030,4,2,35.45,31,17.725,0,United Kingdom,Low Spender
18032,334,1,73.5,42,73.5,1,United Kingdom,Low Spender
18033,65,1,71.82,44,71.82,0,United Kingdom,Low Spender
18034,22,2,342.84,367,171.42,0,United Kingdom,Mid Spender
18035,36,3,240.92999999999998,196,80.30999999999999,0,United Kingdom,Low Spender
18036,32,3,403.12,232,134.37333333333333,0,United Kingdom,Mid Spender
18037,154,6,33.17,17,5.528333333333333,1,United Kingdom,Low Spender
18040,19,2,340.20000000000005,146,170.10000000000002,0,United Kingdom,Mid Spender
18041,12,21,2896.07,2272,137.90809523809526,0,United Kingdom,High Spender
18042,54,1,93.35,27,93.35,0,United Kingdom,Low Spender
18043,25,3,426.59000000000003,255,142.1966666666667,0,United Kingdom,Mid Spender
18044,4,10,1388.7,961,138.87,0,United Kingdom,High Spender
18045,45,1,145.09,134,145.09,0,United Kingdom,Low Spender
18048,203,2,95.97,55,47.985,1,United Kingdom,Low Spender
18050,359,1,74.4,40,74.4,1,United Kingdom,Low Spender
18053,71,1,283.02,300,283.02,0,United Kingdom,Mid Spender
18055,7,10,5424.71,2203,542.471,0,United Kingdom,High Spender
18056,288,1,293.7,206,293.7,1,United Kingdom,Mid Spender
18058,10,1,6.959999999999999,24,6.959999999999999,0,United Kingdom,Low Spender
18059,23,3,290.56,256,96.85333333333334,0,United Kingdom,Mid Spender
18061,22,10,1053.39,327,105.33900000000001,0,United Kingdom,High Spender
18062,173,3,282.45,111,94.14999999999999,1,United Kingdom,Mid Spender
18064,133,1,48.0,24,48.0,1,United Kingdom,Low Spender
18065,6,14,1803.16,878,128.79714285714286,0,United Kingdom,High Spender
18066,75,1,318.0,108,318.0,0,United Kingdom,Mid Spender
18067,40,1,319.03,182,319.03,0,United Kingdom,Mid Spender
18069,26,5,1852.42,1244,370.48400000000004,0,United Kingdom,High Spender
18071,258,2,369.4,220,184.7,1,United Kingdom,Mid Spender
18072,186,1,247.44,288,247.44,1,United Kingdom,Low Spender
18073,114,11,707.6,388,64.32727272727273,1,United Kingdom,Mid Spender
18074,374,1,185.3,52,185.3,1,United Kingdom,Low Spender
18075,23,10,2141.4900000000002,1292,214.14900000000003,0,United Kingdom,High Spender
18077,8,11,2404.95,1713,218.63181818181818,0,United Kingdom,High Spender
18078,217,2,185.98,106,92.99,1,United Kingdom,Low Spender
18079,45,3,571.69,948,190.56333333333336,0,United Kingdom,Mid Spender
18081,36,3,290.58000000000004,156,96.86000000000001,0,United Kingdom,Mid Spender
18082,26,1,562.88,432,562.88,0,United Kingdom,Mid Spender
18085,330,2,689.95,265,344.975,1,United Kingdom,Mid Spender
18086,274,1,101.34,106,101.34,1,United Kingdom,Low Spender
18088,61,1,132.03,104,132.03,0,United Kingdom,Low Spender
18092,2,9,2818.12,940,313.1244444444444,0,United Kingdom,High Spender
18093,120,2,398.59999999999997,244,199.29999999999998,1,United Kingdom,Mid Spender
18094,82,6,1705.46,826,284.24333333333334,0,United Kingdom,High Spender
18095,313,2,283.8,200,141.9,1,United Kingdom,Mid Spender
18096,12,3,724.54,550,241.51333333333332,0,United Kingdom,Mid Spender
18097,8,6,1977.94,1104,329.6566666666667,0,United Kingdom,High Spender
18099,127,1,160.35999999999999,148,160.35999999999999,1,United Kingdom,Low Spender
18101,11,2,162.7,81,81.35,0,United Kingdom,Low Spender
18102,1,13,5344.04,1323,411.08,0,United Kingdom,High Spender
18104,37,1,424.64,322,424.64,0,United Kingdom,Mid Spender
18105,38,1,103.53,45,103.53,0,United Kingdom,Low Spender
18106,330,1,196.05,77,196.05,1,United Kingdom,Low Spender
18108,254,1,201.2,76,201.2,1,United Kingdom,Low Spender
18109,2,26,3443.77,1204,132.4526923076923,0,United Kingdom,High Spender
18110,20,1,180.9,70,180.9,0,United Kingdom,Low Spender
18112,12,2,198.52,100,99.26,0,United Kingdom,Low Spender
18114,290,1,137.9,48,137.9,1,United Kingdom,Low Spender
18116,68,8,1084.15,693,135.51875,0,United Kingdom,High Spender
18117,26,1,220.67,243,220.67,0,United Kingdom,Low Spender
18118,11,26,4644.01,2479,178.61576923076925,0,United Kingdom,High Spender
18119,368,1,140.09,74,140.09,1,United Kingdom,Low Spender
18120,214,1,75.35,27,75.35,1,United Kingdom,Low Spender
18121,149,2,615.8,408,307.9,1,United Kingdom,Mid Spender
18122,8,6,1609.6200000000001,1043,268.27000000000004,0,United Kingdom,High Spender
18123,24,2,374.16,282,187.08,0,United Kingdom,Mid Spender
18125,30,4,1024.07,664,256.0175,0,United Kingdom,High Spender
18126,61,1,192.67000000000002,134,192.67000000000002,0,United Kingdom,Low Spender
18127,19,3,257.09000000000003,145,85.69666666666667,0,United Kingdom,Low Spender
18129,243,1,99.80000000000001,47,99.80000000000001,1,United Kingdom,Low Spender
